period,corridor,indicator,scenario,horizon_days,raw_candidate_count,signal_count,hit_rate,random_day_hit_rate,lift,benefit_bps_symmetric,benefit_bps_ci_low,benefit_bps_ci_high,benefit_bps_forward,signals_per_week,raw_cluster_share_gap_le_3d,post_cooldown_cluster_share_gap_le_3d,post_cooldown_gap_cv
2020,RUB/KGS,seasonal_positive_month,WINDOW_CLOSING,10,0,0,nan,0.4270833333333333,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan
2021,RUB/KGS,seasonal_positive_month,WINDOW_CLOSING,10,2,2,1.0,0.43526170798898073,2.2974683544303796,1.930321641288753,-33.998793103513215,37.85943638609072,32.28727359468663,0.038356164383561646,0.0,0.0,0.0
2022,RUB/KGS,seasonal_positive_month,WINDOW_CLOSING,10,6,6,0.6666666666666666,0.4955223880597015,1.3453815261044175,-123.97666614469222,-261.575885679897,1.5808777008052974,97.60306653847226,0.11506849315068492,0.0,0.0,0.5576092919914639
2023,RUB/KGS,seasonal_positive_month,WINDOW_CLOSING,10,5,5,0.6,0.6109324758842444,0.9821052631578947,-30.86348219859952,-159.64209079503613,77.22005348200673,148.36316574876025,0.0958904109589041,0.0,0.0,0.646512501370722
2024,RUB/KGS,seasonal_positive_month,WINDOW_CLOSING,10,6,6,0.6666666666666666,0.6190476190476191,1.0769230769230769,-48.371284797844,-163.3834495907568,39.64803469226967,-78.44736284962057,0.11475409836065574,0.0,0.0,0.6346553364794814
2025,RUB/KGS,seasonal_positive_month,WINDOW_CLOSING,10,7,7,0.42857142857142855,0.3887147335423197,1.1025345622119815,-18.5045349128356,-79.44191001751929,24.633262098113168,-8.420108593667607,0.13424657534246576,0.0,0.0,0.6703805736978877
2026,RUB/KGS,seasonal_positive_month,WINDOW_CLOSING,10,3,3,0.6666666666666666,0.5095238095238095,1.308411214953271,4.141955712789163,-99.03647825954157,122.0175039769636,104.4962215640151,0.08936170212765956,0.0,0.0,0.6483516483516484
ALL,RUB/KGS,seasonal_positive_month,WINDOW_CLOSING,20,29,29,0.6896551724137931,0.5088408644400786,1.3553454932765279,-61.53141255167505,-142.14837813193262,16.195158579621356,22.11434877081746,0.09022222222222222,0.0,0.0,0.6931976208499446
2020,RUB/KGS,seasonal_positive_month,WINDOW_CLOSING,20,0,0,nan,0.46875,nan,nan,nan,nan,nan,0.0,0.0,0.0,nan
2021,RUB/KGS,seasonal_positive_month,WINDOW_CLOSING,20,2,2,1.0,0.42424242424242425,2.357142857142857,17.865954708611625,-33.14818064078791,68.88009005801116,54.55072651786553,0.038356164383561646,0.0,0.0,0.0
2022,RUB/KGS,seasonal_positive_month,WINDOW_CLOSING,20,6,6,0.5,0.46865671641791046,1.0668789808917196,-173.98499619044358,-437.1008286774834,55.60065517861266,-12.304293160387616,0.11506849315068492,0.0,0.0,0.5576092919914639
2023,RUB/KGS,seasonal_positive_month,WINDOW_CLOSING,20,5,5,0.8,0.6527331189710611,1.2256157635467981,-94.93723428006822,-322.939897105155,75.55208475601928,104.70202824908002,0.0958904109589041,0.0,0.0,0.646512501370722
2024,RUB/KGS,seasonal_positive_month,WINDOW_CLOSING,20,6,6,0.8333333333333334,0.6349206349206349,1.3125000000000002,-45.07831861944677,-213.44881484726557,80.6958560862673,2.5203261118749336,0.11475409836065574,0.0,0.0,0.6346553364794814
2025,RUB/KGS,seasonal_positive_month,WINDOW_CLOSING,20,7,7,0.42857142857142855,0.34169278996865204,1.254259501965924,-6.8615971021917375,-101.66851726700354,81.65799919458053,-58.210109442191694,0.13424657534246576,0.0,0.0,0.6703805736978877
2026,RUB/KGS,seasonal_positive_month,WINDOW_CLOSING,20,3,3,1.0,0.6119402985074627,1.6341463414634148,5.651455519741965,-194.03185085145938,158.6157019524196,158.29302948633102,0.09333333333333334,0.0,0.0,0.6483516483516484
ALL,RUB/KZT,momentum_down_3,NOW_FAVORABLE,1,280,165,0.6242424242424243,0.5482214888155482,1.1386682882335057,28.81743954970967,20.144728235192378,37.99560861912718,9.128927207304223,0.38577154308617234,0.4444444444444444,0.0,0.73411702189109
2020,RUB/KZT,momentum_down_3,NOW_FAVORABLE,1,28,18,0.6666666666666666,0.5943396226415094,1.1216931216931216,18.65075702115457,9.366574861661253,27.38819686872581,14.600162329819732,0.3442622950819672,0.37037037037037035,0.0,0.662612832135959
2021,RUB/KZT,momentum_down_3,NOW_FAVORABLE,1,21,17,0.8235294117647058,0.5797546012269938,1.420479302832244,18.518408387642708,8.912980757304572,27.244241661671136,17.106296389574737,0.32602739726027397,0.2,0.0,0.517728172272425
2022,RUB/KZT,momentum_down_3,NOW_FAVORABLE,1,52,24,0.5416666666666666,0.5031055900621118,1.0766460905349795,64.68264840757354,28.206121375485637,104.05187997047388,-5.771407701084797,0.46153846153846156,0.6078431372549019,0.0,0.6183632286464011
2023,RUB/KZT,momentum_down_3,NOW_FAVORABLE,1,36,18,0.5555555555555556,0.5672514619883041,0.979381443298969,25.237412123833256,3.9901106971439724,44.40595090023909,13.132864934213709,0.34520547945205476,0.6,0.0,0.7649302901454679
2024,RUB/KZT,momentum_down_3,NOW_FAVORABLE,1,31,21,0.6666666666666666,0.5406976744186046,1.2329749103942653,41.211586022585166,15.063330489506761,64.21252931558872,32.545836753338726,0.4016393442622951,0.3333333333333333,0.0,0.6543471227004527
2025,RUB/KZT,momentum_down_3,NOW_FAVORABLE,1,37,21,0.5238095238095238,0.5,1.0476190476190477,17.339521910357853,-1.6897671475239178,41.28888363096797,-8.464092050829171,0.40273972602739727,0.5,0.0,0.8575854332857046
2026,RUB/KZT,momentum_down_3,NOW_FAVORABLE,1,15,11,0.7272727272727273,0.6111111111111112,1.1900826446280992,38.22433803511,28.23043079669037,48.17524860421984,24.487466530218935,0.3155737704918033,0.2857142857142857,0.0,0.6363636363636364
ALL,RUB/KZT,momentum_down_3,NOW_FAVORABLE,3,280,165,0.3939393939393939,0.32146788990825687,1.2254393247543933,69.30092516845599,57.23878384021171,82.37146324963518,5.539094385855186,0.38602941176470584,0.4444444444444444,0.0,0.73411702189109
2020,RUB/KZT,momentum_down_3,NOW_FAVORABLE,3,28,18,0.6111111111111112,0.36163522012578614,1.6898550724637684,59.608794605333934,44.6815228745023,77.23584355889642,44.03043148206436,0.3442622950819672,0.37037037037037035,0.0,0.662612832135959
2021,RUB/KZT,momentum_down_3,NOW_FAVORABLE,3,21,17,0.6470588235294118,0.30368098159509205,2.130718954248366,42.82602089510763,28.385309037727758,55.29132098884038,24.20500134552641,0.32602739726027397,0.2,0.0,0.517728172272425
2022,RUB/KZT,momentum_down_3,NOW_FAVORABLE,3,52,24,0.20833333333333334,0.2826086956521739,0.7371794871794872,136.5923718324319,90.89501016226257,185.69195879729384,-60.75340624862408,0.46153846153846156,0.6078431372549019,0.0,0.6183632286464011
2023,RUB/KZT,momentum_down_3,NOW_FAVORABLE,3,36,18,0.3888888888888889,0.3654970760233918,1.064,52.3711600328711,25.693100478764407,80.0802047170335,-10.638303885550155,0.34520547945205476,0.6,0.0,0.7649302901454679
2024,RUB/KZT,momentum_down_3,NOW_FAVORABLE,3,31,21,0.47619047619047616,0.3372093023255814,1.4121510673234812,100.26356278467094,71.47510175418633,131.46799792484126,53.1885211136332,0.4016393442622951,0.3333333333333333,0.0,0.6543471227004527
2025,RUB/KZT,momentum_down_3,NOW_FAVORABLE,3,37,21,0.2857142857142857,0.2823529411764706,1.0119047619047619,59.75883766266939,32.57348730495416,92.87419920004409,-16.831705685457294,0.40273972602739727,0.5,0.0,0.8575854332857046
2026,RUB/KZT,momentum_down_3,NOW_FAVORABLE,3,15,11,0.36363636363636365,0.39655172413793105,0.9169960474308301,80.84254315906206,65.63962794996118,98.92776216368821,44.25500324739768,0.3181818181818182,0.2857142857142857,0.0,0.6363636363636364
ALL,RUB/KZT,momentum_down_3,NOW_FAVORABLE,5,280,165,0.2909090909090909,0.24384869629085568,1.1929901423877327,77.51327188934319,63.211675027482904,94.03700116816944,5.517748104091448,0.38628762541806017,0.4444444444444444,0.0,0.73411702189109
2020,RUB/KZT,momentum_down_3,NOW_FAVORABLE,5,28,18,0.5,0.27672955974842767,1.8068181818181819,68.55366935160704,49.5653536722221,86.93693957761829,53.81117934188681,0.3442622950819672,0.37037037037037035,0.0,0.662612832135959
2021,RUB/KZT,momentum_down_3,NOW_FAVORABLE,5,21,17,0.29411764705882354,0.20552147239263804,1.431079894644425,45.951161804471134,30.88458919528952,58.8576036931915,21.945667782969156,0.32602739726027397,0.2,0.0,0.517728172272425
2022,RUB/KZT,momentum_down_3,NOW_FAVORABLE,5,52,24,0.20833333333333334,0.2204968944099379,0.9448356807511737,159.67380515607545,105.95859128558409,215.38784089984136,-58.3810480721788,0.46153846153846156,0.6078431372549019,0.0,0.6183632286464011
2023,RUB/KZT,momentum_down_3,NOW_FAVORABLE,5,36,18,0.3333333333333333,0.2982456140350877,1.1176470588235294,57.91541958147775,27.477213218526813,89.0585818428525,-17.419140157245497,0.34520547945205476,0.6,0.0,0.7649302901454679
2024,RUB/KZT,momentum_down_3,NOW_FAVORABLE,5,31,21,0.42857142857142855,0.2616279069767442,1.6380952380952378,105.80304218976947,70.43351508856449,141.34974103306027,57.226624989836694,0.4016393442622951,0.3333333333333333,0.0,0.6543471227004527
2025,RUB/KZT,momentum_down_3,NOW_FAVORABLE,5,37,21,0.19047619047619047,0.2,0.9523809523809523,63.62568040463003,32.36015989448626,106.99665367265875,-27.285603605862622,0.40273972602739727,0.5,0.0,0.8575854332857046
2026,RUB/KZT,momentum_down_3,NOW_FAVORABLE,5,15,11,0.36363636363636365,0.32608695652173914,1.1151515151515152,98.57327323591439,83.11275369205595,116.72854561418066,58.17146198192479,0.3208333333333333,0.2857142857142857,0.0,0.6363636363636364
ALL,RUB/KZT,momentum_down_3,NOW_FAVORABLE,10,277,164,0.21951219512195122,0.16359616801768606,1.34179301252472,83.11198932899558,62.89885852273302,108.72704507622946,7.099493028870955,0.38523489932885907,0.4420289855072464,0.0,0.7320176331129297
2020,RUB/KZT,momentum_down_3,NOW_FAVORABLE,10,28,18,0.3888888888888889,0.1918238993710692,2.0273224043715845,77.79245416930087,48.55033630791564,104.7598116566831,79.86592531998505,0.3442622950819672,0.37037037037037035,0.0,0.662612832135959
2021,RUB/KZT,momentum_down_3,NOW_FAVORABLE,10,21,17,0.11764705882352941,0.13190184049079753,0.8919288645690835,43.988834995661065,19.52959781892866,61.42683178434203,18.854723377264666,0.32602739726027397,0.2,0.0,0.517728172272425
2022,RUB/KZT,momentum_down_3,NOW_FAVORABLE,10,52,24,0.16666666666666666,0.14906832298136646,1.1180555555555554,162.849446897944,56.627885538565515,266.6669372421908,-73.46062402250547,0.46153846153846156,0.6078431372549019,0.0,0.6183632286464011
2023,RUB/KZT,momentum_down_3,NOW_FAVORABLE,10,36,18,0.2222222222222222,0.2309941520467836,0.9620253164556962,67.40257751044891,28.812369675359793,107.89162235064548,3.7324069838258374,0.34520547945205476,0.6,0.0,0.7649302901454679
2024,RUB/KZT,momentum_down_3,NOW_FAVORABLE,10,31,21,0.42857142857142855,0.18604651162790697,2.3035714285714284,116.78797346280507,65.7923885897002,178.82060957528387,70.94906551383535,0.4016393442622951,0.3333333333333333,0.0,0.6543471227004527
2025,RUB/KZT,momentum_down_3,NOW_FAVORABLE,10,37,21,0.14285714285714285,0.09117647058823529,1.566820276497696,68.03864548284089,18.447021722038173,140.11674199928933,-48.412299157236056,0.40273972602739727,0.5,0.0,0.8575854332857046
2026,RUB/KZT,momentum_down_3,NOW_FAVORABLE,10,15,11,0.18181818181818182,0.24888888888888888,0.7305194805194806,113.20080571490284,87.24008254035417,146.9422586506844,70.22353687331115,0.3276595744680851,0.2857142857142857,0.0,0.6363636363636364
ALL,RUB/KZT,momentum_down_3,NOW_FAVORABLE,20,273,162,0.16049382716049382,0.11350148367952523,1.4140240458323245,90.34204224708587,59.52346884901672,125.02904289986623,14.797978385944951,0.38310810810810814,0.4411764705882353,0.0,0.7350919160784722
2020,RUB/KZT,momentum_down_3,NOW_FAVORABLE,20,28,18,0.3888888888888889,0.13836477987421383,2.8106060606060606,89.5119972738965,64.76767903165437,117.36467224081827,107.77619885689208,0.3442622950819672,0.37037037037037035,0.0,0.662612832135959
2021,RUB/KZT,momentum_down_3,NOW_FAVORABLE,20,21,17,0.11764705882352941,0.10122699386503067,1.1622103386809268,44.67605952610304,14.107845179361751,69.66327211880171,20.115441977724583,0.32602739726027397,0.2,0.0,0.517728172272425
2022,RUB/KZT,momentum_down_3,NOW_FAVORABLE,20,52,24,0.08333333333333333,0.10559006211180125,0.7892156862745098,190.36676560856742,40.33314788228581,346.8118276890368,-61.125613057923594,0.46153846153846156,0.6078431372549019,0.0,0.6183632286464011
2023,RUB/KZT,momentum_down_3,NOW_FAVORABLE,20,36,18,0.2222222222222222,0.16374269005847952,1.3571428571428572,82.76745499092932,14.719869805787848,156.0265598226369,68.25415024117261,0.34520547945205476,0.6,0.0,0.7649302901454679
2024,RUB/KZT,momentum_down_3,NOW_FAVORABLE,20,31,21,0.23809523809523808,0.11627906976744186,2.0476190476190474,102.09492869300314,41.95106246949526,162.99170960804835,64.78968342303553,0.4016393442622951,0.3333333333333333,0.0,0.6543471227004527
2025,RUB/KZT,momentum_down_3,NOW_FAVORABLE,20,37,21,0.047619047619047616,0.05,0.9523809523809523,56.34693436639418,-33.75698105249058,168.08714456539585,-86.11536499321811,0.40273972602739727,0.5,0.0,0.8575854332857046
2026,RUB/KZT,momentum_down_3,NOW_FAVORABLE,20,12,10,0.2,0.2175925925925926,0.9191489361702129,140.44630487160336,109.605487242315,179.19188046524462,97.4927135911232,0.3111111111111111,0.18181818181818182,0.0,0.6768622021133469
ALL,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,1,573,195,0.5846153846153846,0.5484722746133535,1.0658977885937997,19.340510673549634,12.852723884327853,26.54751753857933,7.193641453107929,0.46939477303988997,0.8968531468531469,0.0,2.574715121516686
2020,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,1,32,10,0.6,0.5943396226415094,1.0095238095238095,14.48302950818487,4.954823339440716,26.062839843444294,10.716124428229639,0.1912568306010929,0.9032258064516129,0.0,1.6641297648207098
2021,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,1,89,33,0.696969696969697,0.5797546012269938,1.202180535513869,16.132595064804317,3.4744206157221753,31.560795395879214,9.1871196437834,0.6328767123287672,0.8977272727272727,0.0,1.671221833693125
2022,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,1,63,20,0.55,0.5031055900621118,1.0932098765432101,38.85485847759215,17.57965032052674,92.25774466569536,43.22236999251552,0.3846153846153846,0.9354838709677419,0.0,1.5978303625797285
2023,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,1,34,12,0.6666666666666666,0.5672514619883041,1.1752577319587627,-1.3406019067678747,-23.01072893072963,26.921348571165407,-1.2447135812140226,0.23013698630136983,0.9393939393939394,0.0,0.9351533129653126
2024,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,1,61,17,0.5882352941176471,0.5406976744186046,1.0879190385831754,20.811997693751525,10.934504207600662,47.97830286261411,-14.071997215179612,0.32513661202185795,0.9666666666666667,0.0,2.4667106300958785
2025,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,1,129,47,0.574468085106383,0.5,1.148936170212766,27.42430457804811,11.021475965710069,47.47927527916132,8.35802371737282,0.9013698630136986,0.875,0.0,1.1428807957447022
2026,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,1,27,9,0.4444444444444444,0.6111111111111112,0.7272727272727272,27.680421333117767,-6.603920534016258,41.77460408667324,-17.26270047695135,0.2581967213114754,0.8846153846153846,0.0,1.8652199414799266
ALL,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,3,573,195,0.3333333333333333,0.32200830502076255,1.0351699882766705,31.78719198116188,21.525729879042235,44.679883771106375,2.326464287735492,0.46971782518926364,0.8968531468531469,0.0,2.574715121516686
2020,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,3,32,10,0.3,0.36163522012578614,0.8295652173913044,18.650920558525,6.2436758113816895,29.6221179973701,6.417392224930566,0.1912568306010929,0.9032258064516129,0.0,1.6641297648207098
2021,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,3,89,33,0.45454545454545453,0.30368098159509205,1.4967860422405874,23.455424791340683,9.136084779165108,44.755752818601025,11.658359016318117,0.6328767123287672,0.8977272727272727,0.0,1.671221833693125
2022,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,3,63,20,0.25,0.2826086956521739,0.8846153846153847,63.64872690564422,10.927217465238144,177.12546356759583,-30.52356188774567,0.3846153846153846,0.9354838709677419,0.0,1.5978303625797285
2023,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,3,34,12,0.25,0.3654970760233918,0.6839999999999999,8.561465880128127,-12.010946757113764,79.28441720568767,-3.416517330752044,0.23013698630136983,0.9393939393939394,0.0,0.9351533129653126
2024,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,3,61,17,0.29411764705882354,0.3372093023255814,0.872210953346856,21.568194231863398,1.5248663417170143,77.24410503782558,-17.760587006197245,0.32513661202185795,0.9666666666666667,0.0,2.4667106300958785
2025,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,3,129,47,0.40425531914893614,0.2823529411764706,1.4317375886524821,47.09327771590126,24.21651224332078,76.88851107612282,17.489059000123266,0.9013698630136986,0.875,0.0,1.1428807957447022
2026,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,3,27,9,0.4444444444444444,0.39655172413793105,1.1207729468599033,52.013422842417846,-1.8549616146401249,81.53635323866915,1.5218747798875416,0.2603305785123967,0.8846153846153846,0.0,1.8652199414799266
ALL,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,5,573,195,0.22564102564102564,0.2444276539478655,0.9231403321047834,41.67035147346563,30.540154372772946,55.534803362439746,1.3161401532326957,0.4700413223140496,0.8968531468531469,0.0,2.574715121516686
2020,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,5,32,10,0.2,0.27672955974842767,0.7227272727272728,27.647200174577286,16.77915826792742,48.856545057341386,17.7694195317255,0.1912568306010929,0.9032258064516129,0.0,1.6641297648207098
2021,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,5,89,33,0.30303030303030304,0.20552147239263804,1.4744459520578923,27.3050417124219,11.360142898777264,52.61776051570556,11.187384907158878,0.6328767123287672,0.8977272727272727,0.0,1.671221833693125
2022,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,5,63,20,0.2,0.2204968944099379,0.9070422535211268,94.4987185833973,44.29545153399251,226.7422244467922,-40.52543251201508,0.3846153846153846,0.9354838709677419,0.0,1.5978303625797285
2023,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,5,34,12,0.16666666666666666,0.2982456140350877,0.5588235294117647,14.304374669361897,-0.9245730640141344,84.97763749228197,-1.923967040310118,0.23013698630136983,0.9393939393939394,0.0,0.9351533129653126
2024,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,5,61,17,0.17647058823529413,0.2616279069767442,0.6745098039215686,33.8363296929801,12.713269155779301,102.48627643888271,-21.601963732097715,0.32513661202185795,0.9666666666666667,0.0,2.4667106300958785
2025,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,5,129,47,0.2765957446808511,0.2,1.3829787234042552,57.02127112853922,30.72658474428463,91.12995221530691,14.987553040107526,0.9013698630136986,0.875,0.0,1.1428807957447022
2026,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,5,27,9,0.3333333333333333,0.32608695652173914,1.0222222222222221,63.22339241378155,7.744560897416768,90.49795974263351,5.258228965844507,0.2625,0.8846153846153846,0.0,1.8652199414799266
ALL,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,10,573,195,0.14871794871794872,0.1635124905374716,0.9095204178537513,64.64312023171324,50.274602969178076,81.52757787847999,-4.238652409039881,0.47085201793721976,0.8968531468531469,0.0,2.574715121516686
2020,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,10,32,10,0.2,0.1918238993710692,1.042622950819672,46.83564194491621,36.84459651691224,53.552202710097454,33.277830567235625,0.1912568306010929,0.9032258064516129,0.0,1.6641297648207098
2021,RUB/KZT,low_level_90_p10,NOW_FAVORABLE,10,89,33,0.24242424242424243,0.13190184049079753,1.8379140239605358,39.38651912325552,19.586615522388026,75.86785224441101,18.17877452966862,0.6328767123287672,0.8977272727272727,0.0,1.671221833693125
